Transaction_ID,Category
TXN02640,Operations
TXN02641,Inventory
TXN02642,Payroll
TXN02643,Marketing
TXN02644,Payroll
TXN02645,Inventory
TXN02646,Operations
TXN02647,Inventory
TXN02648,Operations
TXN02649,Marketing
TXN02650,Sales
TXN02651,Inventory
TXN02652,Inventory
TXN02653,Operations
TXN02654,Sales
TXN02655,Payroll
TXN02656,Inventory
TXN02657,Sales
TXN02658,Marketing
TXN02659,Operations
TXN02660,Operations
TXN02661,Payroll
TXN02662,Sales
TXN02663,Sales
TXN02664,Payroll
TXN02665,Operations
TXN02666,Sales
TXN02667,Marketing
TXN02668,Payroll
TXN02669,Payroll
TXN02670,Sales
TXN02671,Sales
TXN02672,Operations
TXN02673,Operations
TXN02674,Sales
TXN02675,Marketing
TXN02676,Payroll
TXN02677,Operations
TXN02678,Marketing
TXN02679,Operations
TXN02680,Operations
TXN02681,Sales
TXN02682,Operations
TXN02683,Payroll
TXN02684,Inventory
TXN02685,Sales
TXN02686,Marketing
TXN02687,Operations
TXN02688,Marketing
TXN02689,Sales
TXN02690,Payroll
TXN02691,Inventory
TXN02692,Operations
TXN02693,Marketing
TXN02694,Sales
TXN02695,Inventory
TXN02696,Payroll
TXN02697,Inventory
TXN02698,Sales
TXN02699,Payroll
TXN02700,Marketing
TXN02701,Inventory
TXN02702,Marketing
TXN02703,Inventory
TXN02704,Sales
TXN02705,Inventory
TXN02706,Sales
TXN02707,Marketing
TXN02708,Operations
TXN02709,Payroll
TXN02710,Payroll
TXN02711,Operations
TXN02712,Operations
TXN02713,Payroll
TXN02714,Inventory
TXN02715,Marketing
TXN02716,Marketing
TXN02717,Sales
TXN02718,Inventory
TXN02719,Inventory
TXN02720,Marketing
TXN02721,Marketing
TXN02722,Payroll
TXN02723,Marketing
TXN02724,Marketing
TXN02725,Marketing
TXN02726,Sales
TXN02727,Operations
TXN02728,Marketing
TXN02729,Operations
TXN02730,Payroll
TXN02731,Inventory
TXN02732,Sales
TXN02733,Sales
TXN02734,Marketing
TXN02735,Sales
TXN02736,Operations
TXN02737,Operations
TXN02738,Operations
TXN02739,Inventory
TXN02740,Marketing
TXN02741,Marketing
TXN02742,Inventory
TXN02743,Inventory
TXN02744,Payroll
TXN02745,Operations
TXN02746,Operations
TXN02747,Operations
TXN02748,Operations
TXN02749,Payroll
TXN02750,Payroll
TXN02751,Payroll
TXN02752,Payroll
TXN02753,Operations
TXN02754,Operations
TXN02755,Operations
TXN02756,Inventory
TXN02757,Marketing
TXN02758,Sales
TXN02759,Operations
TXN02760,Payroll
TXN02761,Operations
TXN02762,Sales
TXN02763,Inventory
TXN02764,Sales
TXN02765,Payroll
TXN02766,Payroll
TXN02767,Operations
TXN02768,Operations
TXN02769,Marketing
TXN02770,Operations
TXN02771,Inventory
TXN02772,Inventory
TXN02773,Sales
TXN02774,Inventory
TXN02775,Marketing
TXN02776,Inventory
TXN02777,Operations
TXN02778,Operations
TXN02779,Inventory
TXN02780,Operations
TXN02781,Operations
TXN02782,Marketing
TXN02783,Operations
TXN02784,Inventory
TXN02785,Marketing
TXN02786,Sales
TXN02787,Operations
TXN02788,Inventory
TXN02789,Marketing
TXN02790,Inventory
TXN02791,Operations
TXN02792,Inventory
TXN02793,Operations
TXN02794,Sales
TXN02795,Operations
TXN02796,Payroll
TXN02797,Operations
TXN02798,Payroll
TXN02799,Sales
TXN02800,Sales
TXN02801,Payroll
TXN02802,Marketing
TXN02803,Operations
TXN02804,Marketing
TXN02805,Operations
TXN02806,Operations
TXN02807,Payroll
TXN02808,Sales
TXN02809,Inventory
TXN02810,Operations
TXN02811,Operations
TXN02812,Sales
TXN02813,Operations
TXN02814,Marketing
TXN02815,Payroll
TXN02816,Marketing
TXN02817,Payroll
TXN02818,Inventory
TXN02819,Operations
TXN02820,Operations
TXN02821,Inventory
TXN02822,Inventory
TXN02823,Inventory
TXN02824,Payroll
TXN02825,Inventory
TXN02826,Sales
TXN02827,Marketing
TXN02828,Marketing
TXN02829,Sales
TXN02830,Operations
TXN02831,Marketing
TXN02832,Operations
TXN02833,Payroll
TXN02834,Payroll
TXN02835,Sales
TXN02836,Sales
TXN02837,Payroll
TXN02838,Sales
TXN02839,Operations
TXN02840,Operations
TXN02841,Inventory
TXN02842,Marketing
TXN02843,Operations
TXN02844,Payroll
TXN02845,Payroll
TXN02846,Operations
TXN02847,Sales
TXN02848,Operations
TXN02849,Marketing
TXN02850,Operations
TXN02851,Payroll
TXN02852,Inventory
TXN02853,Inventory
TXN02854,Operations
TXN02855,Payroll
TXN02856,Payroll
TXN02857,Operations
TXN02858,Operations
TXN02859,Sales
TXN02860,Payroll
TXN02861,Marketing
TXN02862,Marketing
TXN02863,Operations
TXN02864,Payroll
TXN02865,Inventory
TXN02866,Inventory
TXN02867,Sales
TXN02868,Operations
TXN02869,Marketing
TXN02870,Marketing
TXN02871,Operations
TXN02872,Sales
TXN02873,Sales
TXN02874,Inventory
TXN02875,Payroll
TXN02876,Inventory
TXN02877,Operations
TXN02878,Operations
TXN02879,Payroll
TXN02880,Marketing
TXN02881,Payroll
TXN02882,Inventory
TXN02883,Sales
TXN02884,Sales
TXN02885,Marketing
TXN02886,Payroll
TXN02887,Payroll
TXN02888,Payroll
TXN02889,Operations
TXN02890,Sales
TXN02891,Operations
TXN02892,Payroll
TXN02893,Payroll
TXN02894,Sales
TXN02895,Operations
TXN02896,Sales
TXN02897,Operations
TXN02898,Marketing
TXN02899,Inventory
TXN02900,Sales
TXN02901,Inventory
TXN02902,Inventory
TXN02903,Payroll
TXN02904,Sales
TXN02905,Marketing
TXN02906,Payroll
TXN02907,Operations
TXN02908,Payroll
TXN02909,Operations
TXN02910,Inventory
TXN02911,Operations
TXN02912,Payroll
TXN02913,Operations
TXN02914,Payroll
TXN02915,Payroll
TXN02916,Inventory
TXN02917,Inventory
TXN02918,Payroll
TXN02919,Sales
TXN02920,Inventory
TXN02921,Sales
TXN02922,Marketing
TXN02923,Sales
TXN02924,Marketing
TXN02925,Payroll
TXN02926,Inventory
TXN02927,Operations
TXN02928,Marketing
TXN02929,Sales
TXN02930,Marketing
TXN02931,Marketing
TXN02932,Sales
TXN02933,Marketing
TXN02934,Payroll
TXN02935,Sales
TXN02936,Inventory
TXN02937,Operations
TXN02938,Operations
TXN02939,Marketing
TXN02940,Operations
TXN02941,Sales
TXN02942,Sales
TXN02943,Inventory
TXN02944,Sales
TXN02945,Operations
TXN02946,Payroll
TXN02947,Payroll
TXN02948,Inventory
TXN02949,Operations
TXN02950,Inventory
TXN02951,Marketing
TXN02952,Payroll
TXN02953,Inventory
TXN02954,Inventory
TXN02955,Marketing
TXN02956,Sales
TXN02957,Payroll
TXN02958,Inventory
TXN02959,Marketing
TXN02960,Marketing
TXN02961,Sales
TXN02962,Operations
TXN02963,Marketing
TXN02964,Operations
TXN02965,Sales
TXN02966,Inventory
TXN02967,Inventory
TXN02968,Payroll
TXN02969,Payroll
TXN02970,Marketing
TXN02971,Inventory
TXN02972,Sales
TXN02973,Marketing
TXN02974,Operations
TXN02975,Payroll
TXN02976,Sales
TXN02977,Operations
TXN02978,Sales
TXN02979,Marketing
TXN02980,Marketing
TXN02981,Sales
TXN02982,Marketing
TXN02983,Payroll
TXN02984,Sales
TXN02985,Operations
TXN02986,Operations
TXN02987,Marketing
TXN02988,Marketing
TXN02989,Marketing
TXN02990,Payroll
TXN02991,Inventory
TXN02992,Sales
TXN02993,Inventory
TXN02994,Sales
TXN02995,Operations
TXN02996,Payroll
TXN02997,Marketing
TXN02998,Inventory
TXN02999,Inventory
TXN03000,Payroll
TXN03001,Marketing
TXN03002,Payroll
TXN03003,Payroll
TXN03004,Payroll
TXN03005,Operations
TXN03006,Marketing
TXN03007,Inventory
TXN03008,Sales
TXN03009,Inventory
TXN03010,Operations
TXN03011,Inventory
TXN03012,Marketing
TXN03013,Inventory
TXN03014,Payroll
TXN03015,Inventory
TXN03016,Payroll
TXN03017,Payroll
TXN03018,Sales
TXN03019,Operations
TXN03020,Operations
TXN03021,Payroll
TXN03022,Sales
TXN03023,Marketing
TXN03024,Sales
TXN03025,Payroll
TXN03026,Inventory
TXN03027,Sales
TXN03028,Marketing
TXN03029,Marketing
TXN03030,Sales
TXN03031,Marketing
TXN03032,Sales
TXN03033,Operations
TXN03034,Payroll
TXN03035,Inventory
TXN03036,Inventory
TXN03037,Inventory
TXN03038,Marketing
TXN03039,Payroll
TXN03040,Operations
TXN03041,Operations
TXN03042,Sales
TXN03043,Operations
TXN03044,Inventory
TXN03045,Sales
TXN03046,Payroll
TXN03047,Operations
TXN03048,Marketing
TXN03049,Operations
TXN03050,Payroll
TXN03051,Marketing
TXN03052,Marketing
TXN03053,Marketing
TXN03054,Inventory
TXN03055,Operations
TXN03056,Payroll
TXN03057,Operations
TXN03058,Sales
TXN03059,Sales
TXN03060,Operations
TXN03061,Operations
TXN03062,Inventory
TXN03063,Operations
TXN03064,Operations
TXN03065,Marketing
TXN03066,Inventory
TXN03067,Inventory
TXN03068,Inventory
TXN03069,Payroll
TXN03070,Sales
TXN03071,Inventory
TXN03072,Operations
TXN03073,Marketing
TXN03074,Sales
TXN03075,Marketing
TXN03076,Payroll
TXN03077,Marketing
TXN03078,Inventory
TXN03079,Sales
TXN03080,Payroll
TXN03081,Marketing
TXN03082,Operations
TXN03083,Operations
TXN03084,Payroll
TXN03085,Payroll
TXN03086,Marketing
TXN03087,Inventory
TXN03088,Payroll
TXN03089,Sales
TXN03090,Inventory
TXN03091,Sales
TXN03092,Operations
TXN03093,Operations
TXN03094,Operations
TXN03095,Payroll
TXN03096,Operations
TXN03097,Marketing
TXN03098,Sales
TXN03099,Operations
TXN03100,Marketing
TXN03101,Marketing
TXN03102,Inventory
TXN03103,Operations
TXN03104,Sales
TXN03105,Sales
TXN03106,Sales
TXN03107,Marketing
TXN03108,Inventory
TXN03109,Marketing
TXN03110,Marketing
TXN03111,Payroll
TXN03112,Inventory
TXN03113,Payroll
TXN03114,Sales
TXN03115,Payroll
TXN03116,Operations
TXN03117,Payroll
TXN03118,Operations
TXN03119,Payroll
TXN03120,Inventory
TXN03121,Sales
TXN03122,Operations
TXN03123,Marketing
TXN03124,Payroll
TXN03125,Sales
TXN03126,Operations
TXN03127,Sales
TXN03128,Marketing
TXN03129,Sales
TXN03130,Inventory
TXN03131,Inventory
TXN03132,Sales
TXN03133,Payroll
TXN03134,Inventory
TXN03135,Payroll
TXN03136,Sales
TXN03137,Sales
TXN03138,Payroll
TXN03139,Operations
TXN03140,Payroll
TXN03141,Inventory
TXN03142,Marketing
TXN03143,Marketing
TXN03144,Sales
TXN03145,Payroll
TXN03146,Inventory
TXN03147,Inventory
TXN03148,Payroll
TXN03149,Payroll
TXN03150,Payroll
TXN03151,Marketing
TXN03152,Operations
TXN03153,Inventory
TXN03154,Payroll
TXN03155,Operations
TXN03156,Sales
TXN03157,Sales
TXN03158,Inventory
TXN03159,Inventory
TXN03160,Sales
TXN03161,Operations
TXN03162,Payroll
TXN03163,Payroll
TXN03164,Operations
TXN03165,Marketing
TXN03166,Operations
TXN03167,Inventory
TXN03168,Payroll
TXN03169,Sales
TXN03170,Sales
TXN03171,Inventory
TXN03172,Operations
TXN03173,Marketing
TXN03174,Payroll
TXN03175,Operations
TXN03176,Operations
TXN03177,Marketing
TXN03178,Sales
TXN03179,Marketing
TXN03180,Inventory
TXN03181,Operations
TXN03182,Marketing
TXN03183,Sales
TXN03184,Sales
TXN03185,Sales
TXN03186,Inventory
TXN03187,Payroll
TXN03188,Marketing
TXN03189,Inventory
TXN03190,Sales
TXN03191,Sales
TXN03192,Inventory
TXN03193,Payroll
TXN03194,Inventory
TXN03195,Sales
TXN03196,Sales
TXN03197,Marketing
TXN03198,Payroll
TXN03199,Payroll
TXN03200,Operations
TXN03201,Operations
TXN03202,Payroll
TXN03203,Payroll
TXN03204,Sales
TXN03205,Inventory
TXN03206,Marketing
TXN03207,Operations
TXN03208,Marketing
TXN03209,Payroll
TXN03210,Marketing
TXN03211,Sales
TXN03212,Payroll
TXN03213,Marketing
TXN03214,Payroll
TXN03215,Sales
TXN03216,Operations
TXN03217,Marketing
TXN03218,Marketing
TXN03219,Sales
TXN03220,Payroll
TXN03221,Sales
TXN03222,Payroll
TXN03223,Payroll
TXN03224,Operations
TXN03225,Inventory
TXN03226,Sales
TXN03227,Marketing
TXN03228,Marketing
TXN03229,Sales
TXN03230,Payroll
TXN03231,Operations
TXN03232,Inventory
TXN03233,Sales
TXN03234,Marketing
TXN03235,Operations
TXN03236,Operations
TXN03237,Payroll
TXN03238,Payroll
TXN03239,Inventory
TXN03240,Marketing
TXN03241,Marketing
TXN03242,Operations
TXN03243,Inventory
TXN03244,Payroll
TXN03245,Payroll
TXN03246,Payroll
TXN03247,Marketing
TXN03248,Sales
TXN03249,Sales
TXN03250,Inventory
TXN03251,Operations
TXN03252,Payroll
TXN03253,Payroll
TXN03254,Marketing
TXN03255,Sales
TXN03256,Operations
TXN03257,Marketing
TXN03258,Payroll
TXN03259,Sales
TXN03260,Payroll
TXN03261,Marketing
TXN03262,Sales
TXN03263,Sales
TXN03264,Payroll
TXN03265,Payroll
TXN03266,Sales
TXN03267,Operations
TXN03268,Marketing
TXN03269,Operations
TXN03270,Payroll
TXN03271,Operations
TXN03272,Marketing
TXN03273,Payroll
TXN03274,Marketing
TXN03275,Marketing
TXN03276,Sales
TXN03277,Sales
TXN03278,Payroll
TXN03279,Payroll
TXN03280,Inventory
TXN03281,Inventory
TXN03282,Inventory
TXN03283,Marketing
TXN03284,Payroll
TXN03285,Marketing
TXN03286,Payroll
TXN03287,Operations
TXN03288,Sales
TXN03289,Operations
TXN03290,Payroll
TXN03291,Marketing
TXN03292,Payroll
TXN03293,Marketing
TXN03294,Inventory
TXN03295,Inventory
TXN03296,Sales
TXN03297,Marketing
TXN03298,Payroll
TXN03299,Sales
TXN03300,Sales
TXN03301,Inventory
TXN03302,Inventory
TXN03303,Sales
TXN03304,Sales
TXN03305,Inventory
TXN03306,Sales
TXN03307,Payroll
TXN03308,Marketing
TXN03309,Payroll
TXN03310,Sales
TXN03311,Inventory
TXN03312,Sales
TXN03313,Sales
TXN03314,Operations
TXN03315,Inventory
TXN03316,Payroll
TXN03317,Sales
TXN03318,Payroll
TXN03319,Operations
TXN03320,Inventory
TXN03321,Inventory
TXN03322,Marketing
TXN03323,Marketing
TXN03324,Sales
TXN03325,Marketing
TXN03326,Operations
TXN03327,Payroll
TXN03328,Sales
TXN03329,Sales
TXN03330,Marketing
TXN03331,Inventory
TXN03332,Inventory
TXN03333,Payroll
TXN03334,Sales
TXN03335,Sales
TXN03336,Marketing
TXN03337,Marketing
TXN03338,Payroll
TXN03339,Marketing
TXN03340,Operations
TXN03341,Inventory
TXN03342,Operations
TXN03343,Payroll
TXN03344,Sales
TXN03345,Inventory
TXN03346,Inventory
TXN03347,Inventory
TXN03348,Operations
TXN03349,Operations
TXN03350,Inventory
TXN03351,Payroll
TXN03352,Marketing
TXN03353,Payroll
TXN03354,Sales
TXN03355,Payroll
TXN03356,Payroll
TXN03357,Operations
TXN03358,Payroll
TXN03359,Inventory
TXN03360,Operations
TXN03361,Operations
TXN03362,Payroll
TXN03363,Sales
TXN03364,Marketing
TXN03365,Operations
TXN03366,Marketing
TXN03367,Inventory
TXN03368,Operations
TXN03369,Operations
TXN03370,Marketing
TXN03371,Inventory
TXN03372,Marketing
TXN03373,Operations
TXN03374,Marketing
TXN03375,Operations
TXN03376,Marketing
TXN03377,Sales
TXN03378,Sales
TXN03379,Marketing
TXN03380,Marketing
TXN03381,Payroll
TXN03382,Payroll
TXN03383,Operations
TXN03384,Operations
TXN03385,Inventory
TXN03386,Inventory
TXN03387,Marketing
TXN03388,Inventory
TXN03389,Payroll
TXN03390,Operations
TXN03391,Sales
TXN03392,Marketing
TXN03393,Operations
TXN03394,Payroll
TXN03395,Operations
TXN03396,Payroll
TXN03397,Operations
TXN03398,Payroll
TXN03399,Marketing
TXN03400,Inventory
TXN03401,Operations
TXN03402,Operations
TXN03403,Sales
TXN03404,Payroll
TXN03405,Marketing
TXN03406,Inventory
TXN03407,Payroll
TXN03408,Payroll
TXN03409,Marketing
TXN03410,Operations
TXN03411,Operations
TXN03412,Sales
TXN03413,Marketing
TXN03414,Operations
TXN03415,Sales
TXN03416,Sales
TXN03417,Inventory
TXN03418,Sales
TXN03419,Inventory
TXN03420,Operations
TXN03421,Inventory
TXN03422,Operations
TXN03423,Marketing
TXN03424,Inventory
TXN03425,Marketing
TXN03426,Payroll
TXN03427,Operations
TXN03428,Sales
TXN03429,Payroll
TXN03430,Sales
TXN03431,Operations
TXN03432,Operations
TXN03433,Marketing
TXN03434,Inventory
TXN03435,Inventory
TXN03436,Marketing
TXN03437,Sales
TXN03438,Sales
TXN03439,Payroll
TXN03440,Sales
TXN03441,Payroll
TXN03442,Sales
TXN03443,Sales
TXN03444,Marketing
TXN03445,Sales
TXN03446,Payroll
TXN03447,Inventory
TXN03448,Inventory
TXN03449,Payroll
TXN03450,Sales
TXN03451,Sales
TXN03452,Payroll
TXN03453,Payroll
TXN03454,Payroll
TXN03455,Payroll
TXN03456,Operations
TXN03457,Operations
TXN03458,Marketing
TXN03459,Sales
TXN03460,Inventory
TXN03461,Marketing
TXN03462,Marketing
TXN03463,Sales
TXN03464,Operations
TXN03465,Payroll
TXN03466,Operations
TXN03467,Payroll
TXN03468,Payroll
TXN03469,Operations
TXN03470,Operations
TXN03471,Operations
TXN03472,Operations
TXN03473,Payroll
TXN03474,Payroll
TXN03475,Inventory
TXN03476,Payroll
TXN03477,Marketing
TXN03478,Payroll
TXN03479,Payroll
TXN03480,Operations
TXN03481,Payroll
TXN03482,Marketing
TXN03483,Operations
TXN03484,Sales
TXN03485,Sales
TXN03486,Sales
TXN03487,Marketing
TXN03488,Sales
TXN03489,Marketing
TXN03490,Operations
TXN03491,Operations
TXN03492,Operations
TXN03493,Marketing
TXN03494,Operations
TXN03495,Payroll
TXN03496,Marketing
TXN03497,Payroll
TXN03498,Operations
TXN03499,Inventory
TXN03500,Inventory
TXN03501,Operations
TXN03502,Payroll
TXN03503,Operations
TXN03504,Marketing
TXN03505,Marketing
TXN03506,Inventory
TXN03507,Marketing
TXN03508,Sales
TXN03509,Payroll
TXN03510,Payroll
TXN03511,Payroll
TXN03512,Operations
TXN03513,Operations
TXN03514,Operations
TXN03515,Inventory
TXN03516,Sales
TXN03517,Sales
TXN03518,Marketing
TXN03519,Payroll
TXN03520,Payroll
TXN03521,Sales
TXN03522,Marketing
TXN03523,Payroll
TXN03524,Payroll
TXN03525,Operations
TXN03526,Payroll
TXN03527,Inventory
TXN03528,Payroll
TXN03529,Operations
TXN03530,Operations
TXN03531,Inventory
TXN03532,Inventory
TXN03533,Inventory
TXN03534,Operations
TXN03535,Sales
TXN03536,Operations
TXN03537,Inventory
TXN03538,Sales
TXN03539,Payroll
TXN03540,Sales
TXN03541,Inventory
TXN03542,Payroll
TXN03543,Payroll
TXN03544,Inventory
TXN03545,Sales
TXN03546,Inventory
TXN03547,Sales
TXN03548,Inventory
TXN03549,Marketing
TXN03550,Marketing
TXN03551,Payroll
TXN03552,Marketing
TXN03553,Inventory
TXN03554,Marketing
TXN03555,Operations
TXN03556,Operations
TXN03557,Operations
TXN03558,Inventory
TXN03559,Inventory
TXN03560,Operations
TXN03561,Inventory
TXN03562,Marketing
TXN03563,Marketing
TXN03564,Marketing
TXN03565,Sales
TXN03566,Payroll
TXN03567,Payroll
TXN03568,Payroll
TXN03569,Operations
TXN03570,Sales
TXN03571,Inventory
TXN03572,Payroll
TXN03573,Sales
TXN03574,Operations
TXN03575,Payroll
TXN03576,Operations
TXN03577,Sales
TXN03578,Sales
TXN03579,Sales
TXN03580,Operations
TXN03581,Marketing
TXN03582,Operations
TXN03583,Inventory
TXN03584,Payroll
TXN03585,Sales
TXN03586,Marketing
TXN03587,Sales
TXN03588,Payroll
TXN03589,Operations
TXN03590,Inventory
TXN03591,Operations
TXN03592,Payroll
TXN03593,Marketing
TXN03594,Inventory
TXN03595,Inventory
TXN03596,Sales
TXN03597,Marketing
TXN03598,Sales
TXN03599,Inventory
TXN03600,Sales
TXN03601,Marketing
TXN03602,Inventory
TXN03603,Sales
TXN03604,Sales
TXN03605,Inventory
TXN03606,Marketing
TXN03607,Payroll
TXN03608,Payroll
TXN03609,Inventory
TXN03610,Payroll
TXN03611,Sales
TXN03612,Operations
TXN03613,Payroll
TXN03614,Operations
TXN03615,Sales
TXN03616,Operations
TXN03617,Inventory
TXN03618,Payroll
TXN03619,Operations
TXN03620,Payroll
TXN03621,Marketing
TXN03622,Payroll
TXN03623,Sales
TXN03624,Inventory
TXN03625,Inventory
TXN03626,Operations
TXN03627,Payroll
TXN03628,Inventory
TXN03629,Marketing
TXN03630,Payroll
TXN03631,Payroll
TXN03632,Payroll
TXN03633,Marketing
TXN03634,Operations
TXN03635,Sales
TXN03636,Sales
TXN03637,Payroll
TXN03638,Inventory
TXN03639,Marketing
TXN03640,Marketing
TXN03641,Payroll
TXN03642,Payroll
TXN03643,Payroll
TXN03644,Sales
TXN03645,Operations
TXN03646,Sales
TXN03647,Operations
TXN03648,Sales
TXN03649,Marketing
TXN03650,Payroll
TXN03651,Payroll
TXN03652,Payroll
TXN03653,Sales
TXN03654,Sales
TXN03655,Sales
TXN03656,Operations
TXN03657,Marketing
TXN03658,Payroll
TXN03659,Inventory
TXN03660,Payroll
TXN03661,Sales
TXN03662,Payroll
TXN03663,Inventory
TXN03664,Operations
TXN03665,Inventory
TXN03666,Payroll
TXN03667,Marketing
TXN03668,Marketing
TXN03669,Marketing
TXN03670,Inventory
TXN03671,Sales
TXN03672,Inventory
TXN03673,Inventory
TXN03674,Marketing
TXN03675,Payroll
TXN03676,Inventory
TXN03677,Sales
TXN03678,Sales
TXN03679,Marketing
TXN03680,Marketing
TXN03681,Sales
TXN03682,Inventory
TXN03683,Marketing
TXN03684,Payroll
TXN03685,Payroll
TXN03686,Operations
TXN03687,Payroll
TXN03688,Inventory
TXN03689,Sales
TXN03690,Payroll
TXN03691,Inventory
TXN03692,Marketing
TXN03693,Sales
TXN03694,Inventory
TXN03695,Marketing
TXN03696,Sales
TXN03697,Inventory
TXN03698,Sales
TXN03699,Inventory
TXN03700,Operations
TXN03701,Marketing
TXN03702,Payroll
TXN03703,Marketing
TXN03704,Marketing
TXN03705,Operations
TXN03706,Sales
TXN03707,Sales
TXN03708,Inventory
TXN03709,Payroll
TXN03710,Sales
TXN03711,Marketing
TXN03712,Sales
TXN03713,Marketing
TXN03714,Marketing
TXN03715,Payroll
TXN03716,Operations
TXN03717,Marketing
TXN03718,Marketing
TXN03719,Marketing
TXN03720,Inventory
TXN03721,Marketing
TXN03722,Sales
TXN03723,Sales
TXN03724,Inventory
TXN03725,Payroll
TXN03726,Operations
TXN03727,Marketing
TXN03728,Marketing
TXN03729,Operations
TXN03730,Marketing
TXN03731,Operations
TXN03732,Inventory
TXN03733,Operations
TXN03734,Inventory
TXN03735,Marketing
TXN03736,Marketing
TXN03737,Payroll
TXN03738,Sales
TXN03739,Operations
TXN03740,Payroll
TXN03741,Sales
TXN03742,Inventory
TXN03743,Payroll
TXN03744,Payroll
TXN03745,Marketing
TXN03746,Payroll
TXN03747,Operations
TXN03748,Inventory
TXN03749,Operations
TXN03750,Operations
TXN03751,Marketing
TXN03752,Inventory
TXN03753,Sales
TXN03754,Sales
TXN03755,Sales
TXN03756,Inventory
TXN03757,Inventory
TXN03758,Sales
TXN03759,Inventory
TXN03760,Payroll
TXN03761,Inventory
TXN03762,Marketing
TXN03763,Marketing
TXN03764,Operations
TXN03765,Sales
TXN03766,Payroll
TXN03767,Sales
TXN03768,Payroll
TXN03769,Inventory
TXN03770,Marketing
TXN03771,Inventory
TXN03772,Operations
TXN03773,Inventory
TXN03774,Sales
TXN03775,Inventory
TXN03776,Inventory
TXN03777,Operations
TXN03778,Sales
TXN03779,Payroll
TXN03780,Marketing
TXN03781,Inventory
TXN03782,Inventory
TXN03783,Payroll
TXN03784,Payroll
TXN03785,Payroll
TXN03786,Operations
TXN03787,Marketing
TXN03788,Sales
TXN03789,Operations
TXN03790,Operations
TXN03791,Payroll
TXN03792,Operations
TXN03793,Sales
TXN03794,Marketing
TXN03795,Sales
TXN03796,Payroll
TXN03797,Marketing
TXN03798,Sales
TXN03799,Inventory
TXN03800,Sales
TXN03801,Inventory
TXN03802,Operations
TXN03803,Inventory
TXN03804,Operations
TXN03805,Operations
TXN03806,Sales
TXN03807,Payroll
TXN03808,Operations
TXN03809,Operations
TXN03810,Inventory
TXN03811,Operations
TXN03812,Marketing
TXN03813,Operations
TXN03814,Payroll
TXN03815,Marketing
TXN03816,Marketing
TXN03817,Inventory
TXN03818,Payroll
TXN03819,Inventory
TXN03820,Payroll
TXN03821,Payroll
TXN03822,Payroll
TXN03823,Sales
TXN03824,Payroll
TXN03825,Sales
TXN03826,Inventory
TXN03827,Inventory
TXN03828,Sales
TXN03829,Inventory
TXN03830,Payroll
TXN03831,Sales
TXN03832,Sales
TXN03833,Payroll
TXN03834,Payroll
TXN03835,Marketing
TXN03836,Payroll
TXN03837,Inventory
TXN03838,Operations
TXN03839,Operations
TXN03840,Marketing
TXN03841,Payroll
TXN03842,Sales
TXN03843,Marketing
TXN03844,Sales
TXN03845,Payroll
TXN03846,Operations
TXN03847,Marketing
TXN03848,Payroll
TXN03849,Payroll
TXN03850,Sales
TXN03851,Sales
TXN03852,Payroll
TXN03853,Sales
TXN03854,Payroll
TXN03855,Operations
TXN03856,Marketing
TXN03857,Operations
TXN03858,Operations
TXN03859,Operations
TXN03860,Operations
TXN03861,Payroll
TXN03862,Payroll
TXN03863,Payroll
TXN03864,Inventory
TXN03865,Payroll
TXN03866,Payroll
TXN03867,Sales
TXN03868,Inventory
TXN03869,Marketing
TXN03870,Payroll
TXN03871,Sales
TXN03872,Payroll
TXN03873,Marketing
TXN03874,Payroll
TXN03875,Operations
TXN03876,Marketing
TXN03877,Operations
TXN03878,Marketing
TXN03879,Payroll
TXN03880,Payroll
TXN03881,Marketing
TXN03882,Sales
TXN03883,Inventory
TXN03884,Operations
TXN03885,Payroll
TXN03886,Operations
TXN03887,Inventory
TXN03888,Payroll
TXN03889,Operations
TXN03890,Inventory
TXN03891,Marketing
TXN03892,Operations
TXN03893,Inventory
TXN03894,Inventory
TXN03895,Payroll
TXN03896,Payroll
TXN03897,Payroll
TXN03898,Sales
TXN03899,Marketing
TXN03900,Inventory
TXN03901,Sales
TXN03902,Inventory
TXN03903,Operations
TXN03904,Sales
TXN03905,Payroll
TXN03906,Payroll
TXN03907,Marketing
TXN03908,Sales
TXN03909,Operations
TXN03910,Operations
TXN03911,Marketing
TXN03912,Operations
TXN03913,Payroll
TXN03914,Marketing
TXN03915,Sales
TXN03916,Marketing
TXN03917,Operations
TXN03918,Payroll
TXN03919,Sales
TXN03920,Marketing
TXN03921,Payroll
TXN03922,Marketing
TXN03923,Payroll
TXN03924,Marketing
TXN03925,Payroll
TXN03926,Operations
TXN03927,Operations
TXN03928,Payroll
TXN03929,Operations
TXN03930,Marketing
TXN03931,Sales
TXN03932,Sales
TXN03933,Sales
TXN03934,Operations
TXN03935,Operations
TXN03936,Marketing
TXN03937,Inventory
TXN03938,Marketing
TXN03939,Marketing
TXN03940,Payroll
TXN03941,Operations
TXN03942,Sales
TXN03943,Marketing
TXN03944,Inventory
TXN03945,Sales
TXN03946,Payroll
TXN03947,Marketing
TXN03948,Marketing
TXN03949,Operations
TXN03950,Payroll
TXN03951,Payroll
TXN03952,Sales
TXN03953,Inventory
TXN03954,Operations
TXN03955,Payroll
TXN03956,Operations
TXN03957,Inventory
TXN03958,Inventory
TXN03959,Marketing
