Transaction_ID,Amount
TXN02565,3708.86
TXN02566,3644.31
TXN02567,3026.43
TXN02568,3076.58
TXN02569,8192.32
TXN02570,1256.21
TXN02571,4996.32
TXN02572,9990.49
TXN02573,4146.4
TXN02574,3523.77
TXN02575,8283.58
TXN02576,4264.23
TXN02577,9740.96
TXN02578,3364.91
TXN02579,9264.23
TXN02580,4593.65
TXN02581,3737.48
TXN02582,5532.01
TXN02583,1634.94
TXN02584,4364.4
TXN02585,2857.43
TXN02586,6599.46
TXN02587,6806.02
TXN02588,6344.73
TXN02589,7023.91
TXN02590,9379.64
TXN02591,9059.77
TXN02592,1001.26
TXN02593,885.33
TXN02594,8373.97
TXN02595,905.48
TXN02596,174.1
TXN02597,9325.64
TXN02598,1045.72
TXN02599,7501.94
TXN02600,6242.02
TXN02601,5451.89
TXN02602,6338.92
TXN02603,5038.58
TXN02604,8060.65
TXN02605,6680.42
TXN02606,8518.54
TXN02607,2126.59
TXN02608,7771.03
TXN02609,5520.36
TXN02610,1153.87
TXN02611,8564.86
TXN02612,9506.01
TXN02613,3512.63
TXN02614,7939.57
TXN02615,4644.83
TXN02616,9080.86
TXN02617,6452.15
TXN02618,7848.51
TXN02619,3964.13
TXN02620,9396.77
TXN02621,7824.14
TXN02622,5080.53
TXN02623,2683.42
TXN02624,6590.23
TXN02625,3080.89
TXN02626,9027.7
TXN02627,9094.28
TXN02628,6736.28
TXN02629,51.53
TXN02630,9091.5
TXN02631,336.42
TXN02632,272.21
TXN02633,7907.2
TXN02634,8409.29
TXN02635,5194.44
TXN02636,7415.04
TXN02637,3181.53
TXN02638,1712.4
TXN02639,5726.15
TXN02640,4305.9
TXN02641,5561.84
TXN02642,3919.71
TXN02643,6166.52
TXN02644,3939.24
TXN02645,525.29
TXN02646,9320.08
TXN02647,4296.73
TXN02648,9394.52
TXN02649,3910.21
TXN02650,7283.85
TXN02651,4037.16
TXN02652,3188.07
TXN02653,1592.85
TXN02654,2317.39
TXN02655,7103.15
TXN02656,1272.04
TXN02657,1192.54
TXN02658,5773.57
TXN02659,3926.2
TXN02660,7624.1
TXN02661,9167.49
TXN02662,8375.01
TXN02663,1598.94
TXN02664,3230.82
TXN02665,941.61
TXN02666,266.15
TXN02667,125.27
TXN02668,7702.62
TXN02669,1538.96
TXN02670,6184.82
TXN02671,5441.29
TXN02672,9724.27
TXN02673,5722.22
TXN02674,262.65
TXN02675,7344.35
TXN02676,9834.31
TXN02677,6348.29
TXN02678,7778.12
TXN02679,1873.69
TXN02680,6528.7
TXN02681,2225.33
TXN02682,1946.35
TXN02683,8406.16
TXN02684,7265.86
TXN02685,8072.9
TXN02686,3787.29
TXN02687,2612.19
TXN02688,526.97
TXN02689,838.8
TXN02690,1446.26
TXN02691,241.18
TXN02692,9848.13
TXN02693,8670.72
TXN02694,1118.21
TXN02695,9272.72
TXN02696,1235.62
TXN02697,1426.94
TXN02698,2627.33
TXN02699,1814.47
TXN02700,783.04
TXN02701,8447.79
TXN02702,9128.06
TXN02703,2087.64
TXN02704,1015.71
TXN02705,7956.46
TXN02706,4143.31
TXN02707,4870.31
TXN02708,6260.57
TXN02709,2110.86
TXN02710,4204.87
TXN02711,8898.24
TXN02712,6339.18
TXN02713,4514.28
TXN02714,1619.43
TXN02715,2994.56
TXN02716,9037.35
TXN02717,6600.07
TXN02718,6315.82
TXN02719,8549.54
TXN02720,1180.9
TXN02721,3434.68
TXN02722,3474.37
TXN02723,9949.21
TXN02724,6003.93
TXN02725,60.1
TXN02726,5222.27
TXN02727,2552.47
TXN02728,1224.72
TXN02729,6065.05
TXN02730,5364.18
TXN02731,5184.77
TXN02732,7612.0
TXN02733,2170.9
TXN02734,3655.26
TXN02735,8986.74
TXN02736,304.68
TXN02737,1394.26
TXN02738,843.59
TXN02739,6919.1
TXN02740,1274.54
TXN02741,2743.93
TXN02742,2000.38
TXN02743,928.78
TXN02744,7083.75
TXN02745,6522.73
TXN02746,4675.77
TXN02747,8092.03
TXN02748,4366.26
TXN02749,9463.99
TXN02750,9224.26
TXN02751,2508.43
TXN02752,1986.79
TXN02753,8461.9
TXN02754,7176.79
TXN02755,9619.09
TXN02756,1037.92
TXN02757,7933.6
TXN02758,5879.91
TXN02759,1664.87
TXN02760,2066.26
TXN02761,7223.38
TXN02762,4340.38
TXN02763,4467.12
TXN02764,5967.33
TXN02765,2724.02
TXN02766,3194.3
TXN02767,1084.52
TXN02768,3836.63
TXN02769,2005.21
TXN02770,3535.63
TXN02771,8979.97
TXN02772,8195.22
TXN02773,4499.54
TXN02774,8895.6
TXN02775,9581.39
TXN02776,2538.11
TXN02777,4103.98
TXN02778,6042.78
TXN02779,8773.75
TXN02780,9504.28
TXN02781,5309.68
TXN02782,3989.08
TXN02783,1155.35
TXN02784,8092.31
TXN02785,4299.57
TXN02786,1867.29
TXN02787,2460.73
TXN02788,2159.69
TXN02789,3722.89
TXN02790,1458.95
TXN02791,3151.38
TXN02792,106.23
TXN02793,6886.04
TXN02794,7170.86
TXN02795,2145.59
TXN02796,5679.02
TXN02797,3222.4
TXN02798,2334.16
TXN02799,671.69
TXN02800,2843.31
TXN02801,2129.63
TXN02802,2182.46
TXN02803,5613.98
TXN02804,7165.49
TXN02805,9463.25
TXN02806,8076.19
TXN02807,6716.74
TXN02808,5743.74
TXN02809,6466.24
TXN02810,6824.5
TXN02811,4357.7
TXN02812,8135.81
TXN02813,1989.52
TXN02814,506.1
TXN02815,4944.4
TXN02816,477.45
TXN02817,2751.41
TXN02818,1201.4
TXN02819,4533.32
TXN02820,6018.29
TXN02821,5915.8
TXN02822,2371.85
TXN02823,222.47
TXN02824,188.18
TXN02825,7835.22
TXN02826,5761.83
TXN02827,56.42
TXN02828,4623.1
TXN02829,1319.27
TXN02830,9668.87
TXN02831,379.71
TXN02832,5339.34
TXN02833,5279.86
TXN02834,3380.52
TXN02835,172.56
TXN02836,4704.23
TXN02837,8300.2
TXN02838,4156.64
TXN02839,3016.97
TXN02840,3178.72
TXN02841,3464.79
TXN02842,806.87
TXN02843,7748.39
TXN02844,4943.25
TXN02845,480.26
TXN02846,2991.45
TXN02847,9839.83
TXN02848,4938.43
TXN02849,6414.56
TXN02850,9105.61
TXN02851,8432.33
TXN02852,9377.66
TXN02853,1036.41
TXN02854,2247.9
TXN02855,8256.31
TXN02856,1395.96
TXN02857,9935.47
TXN02858,8615.27
TXN02859,7245.29
TXN02860,2271.15
TXN02861,889.29
TXN02862,7243.84
TXN02863,8124.7
TXN02864,8163.31
TXN02865,5380.21
TXN02866,59.36
TXN02867,6885.53
TXN02868,534.38
TXN02869,8834.36
TXN02870,440.33
TXN02871,489.55
TXN02872,3049.86
TXN02873,2644.63
TXN02874,6882.34
TXN02875,7918.36
TXN02876,3801.77
TXN02877,6989.66
TXN02878,9249.34
TXN02879,5838.7
TXN02880,1207.82
TXN02881,3200.13
TXN02882,1488.53
TXN02883,5845.46
TXN02884,8503.04
TXN02885,8955.82
TXN02886,6372.67
TXN02887,6685.67
TXN02888,5222.42
TXN02889,2412.83
TXN02890,4784.49
TXN02891,4906.14
TXN02892,2812.61
TXN02893,7728.71
TXN02894,4832.24
TXN02895,927.08
TXN02896,7664.36
TXN02897,7116.7
TXN02898,3536.57
TXN02899,8357.07
TXN02900,2431.34
TXN02901,6474.87
TXN02902,8560.08
TXN02903,6952.7
TXN02904,760.69
TXN02905,4951.11
TXN02906,2132.63
TXN02907,6708.28
TXN02908,4686.82
TXN02909,3856.75
TXN02910,4881.58
TXN02911,3411.1
TXN02912,8141.81
TXN02913,7618.41
TXN02914,5144.13
TXN02915,3140.46
TXN02916,9444.37
TXN02917,7088.04
TXN02918,6556.34
TXN02919,8479.59
TXN02920,1065.55
TXN02921,1309.3
TXN02922,9167.81
TXN02923,3861.9
TXN02924,4529.79
TXN02925,6208.58
TXN02926,2038.18
TXN02927,4008.05
TXN02928,695.71
TXN02929,4236.71
TXN02930,6865.8
TXN02931,9515.43
TXN02932,5776.65
TXN02933,1029.62
TXN02934,4614.93
TXN02935,1080.66
TXN02936,1110.89
TXN02937,175.71
TXN02938,4613.86
TXN02939,2674.9
TXN02940,4767.64
TXN02941,5313.55
TXN02942,3526.05
TXN02943,1192.08
TXN02944,5507.54
TXN02945,3550.72
TXN02946,2128.54
TXN02947,3975.31
TXN02948,4314.18
TXN02949,3344.06
TXN02950,4418.99
TXN02951,3704.11
TXN02952,500.85
TXN02953,3831.4
TXN02954,9280.92
TXN02955,1947.38
TXN02956,1902.6
TXN02957,1774.68
TXN02958,2766.5
TXN02959,6078.41
TXN02960,5191.0
TXN02961,1100.75
TXN02962,508.22
TXN02963,2496.95
TXN02964,1119.72
TXN02965,1160.73
TXN02966,8951.63
TXN02967,5756.55
TXN02968,2395.28
TXN02969,5326.0
TXN02970,2761.84
TXN02971,8827.18
TXN02972,6998.13
TXN02973,4051.55
TXN02974,3934.93
TXN02975,2206.68
TXN02976,8242.45
TXN02977,6919.92
TXN02978,4956.76
TXN02979,1718.58
TXN02980,2043.72
TXN02981,6372.62
TXN02982,7061.47
TXN02983,2886.91
TXN02984,41.04
TXN02985,1858.94
TXN02986,9078.75
TXN02987,6224.96
TXN02988,7393.52
TXN02989,8527.11
TXN02990,6882.48
TXN02991,1710.62
TXN02992,6817.61
TXN02993,1674.79
TXN02994,3328.23
TXN02995,4557.61
TXN02996,9622.81
TXN02997,6663.65
TXN02998,4284.95
TXN02999,218.06
TXN03000,9743.96
TXN03001,8813.76
TXN03002,1715.54
TXN03003,7605.0
TXN03004,107.24
TXN03005,3527.92
TXN03006,4743.56
TXN03007,20.05
TXN03008,8733.45
TXN03009,4730.96
TXN03010,461.31
TXN03011,183.73
TXN03012,6803.66
TXN03013,2913.68
TXN03014,2290.59
TXN03015,5036.43
TXN03016,7552.37
TXN03017,7754.81
TXN03018,1008.92
TXN03019,8040.89
TXN03020,3363.42
TXN03021,4911.71
TXN03022,3514.3
TXN03023,5461.69
TXN03024,6637.45
TXN03025,2542.83
TXN03026,4592.92
TXN03027,8279.22
TXN03028,3018.33
TXN03029,3344.05
TXN03030,5183.13
TXN03031,6642.73
TXN03032,8652.63
TXN03033,8438.53
TXN03034,4848.7
TXN03035,2706.68
TXN03036,5197.9
TXN03037,6401.61
TXN03038,1487.52
TXN03039,4109.09
TXN03040,2210.35
TXN03041,9940.93
TXN03042,3578.37
TXN03043,318.74
TXN03044,5780.07
TXN03045,6961.1
TXN03046,4312.9
TXN03047,2071.01
TXN03048,901.85
TXN03049,9207.27
TXN03050,3784.0
TXN03051,1088.24
TXN03052,2746.5
TXN03053,6272.65
TXN03054,5453.72
TXN03055,9124.78
TXN03056,9873.44
TXN03057,8762.17
TXN03058,1757.77
TXN03059,9104.17
TXN03060,3494.96
TXN03061,3318.64
TXN03062,5895.59
TXN03063,9453.21
TXN03064,2769.71
TXN03065,1913.82
TXN03066,5799.37
TXN03067,7021.34
TXN03068,8343.37
TXN03069,1238.38
TXN03070,7955.38
TXN03071,5670.96
TXN03072,7927.33
TXN03073,3476.51
TXN03074,1110.8
TXN03075,93.27
TXN03076,9273.06
TXN03077,1479.84
TXN03078,6812.42
TXN03079,5236.63
TXN03080,2904.92
TXN03081,5585.83
TXN03082,1634.44
TXN03083,4873.38
TXN03084,655.52
TXN03085,2954.32
TXN03086,4544.04
TXN03087,2181.08
TXN03088,8256.45
TXN03089,1243.12
TXN03090,4888.78
TXN03091,60.85
TXN03092,3529.03
TXN03093,8342.76
TXN03094,508.52
TXN03095,1385.81
TXN03096,8788.43
TXN03097,7854.78
TXN03098,5024.91
TXN03099,9585.66
TXN03100,5611.88
TXN03101,9537.32
TXN03102,7134.84
TXN03103,1435.02
TXN03104,7333.2
TXN03105,4326.19
TXN03106,9183.42
TXN03107,2915.11
TXN03108,331.05
TXN03109,9330.02
TXN03110,2494.8
TXN03111,6788.22
TXN03112,3868.55
TXN03113,3997.14
TXN03114,9042.59
TXN03115,8931.41
TXN03116,9202.74
TXN03117,5974.42
TXN03118,1741.29
TXN03119,4363.8
TXN03120,8760.56
TXN03121,8045.76
TXN03122,1400.37
TXN03123,7678.93
TXN03124,2507.7
TXN03125,4168.96
TXN03126,2003.24
TXN03127,3056.91
TXN03128,2980.37
TXN03129,9271.92
TXN03130,4616.93
TXN03131,1841.89
TXN03132,7826.23
TXN03133,8340.18
TXN03134,969.46
TXN03135,5270.45
TXN03136,6944.39
TXN03137,5043.11
TXN03138,6854.78
TXN03139,3582.01
TXN03140,3548.4
TXN03141,4670.86
TXN03142,9614.85
TXN03143,4618.23
TXN03144,9126.46
TXN03145,273.96
TXN03146,7670.03
TXN03147,893.41
TXN03148,1414.45
TXN03149,9069.42
TXN03150,7868.45
TXN03151,5807.42
TXN03152,3737.38
TXN03153,6212.69
TXN03154,9000.13
TXN03155,8779.27
TXN03156,544.82
TXN03157,8452.62
TXN03158,1268.1
TXN03159,6704.09
TXN03160,4633.45
TXN03161,7632.33
TXN03162,5184.9
TXN03163,8393.59
TXN03164,855.74
TXN03165,2709.05
TXN03166,9861.87
TXN03167,1079.42
TXN03168,5947.45
TXN03169,8221.18
TXN03170,5658.78
TXN03171,6909.02
TXN03172,8644.5
TXN03173,1223.21
TXN03174,5850.33
TXN03175,5113.1
TXN03176,7172.34
TXN03177,7018.71
TXN03178,5167.48
TXN03179,5624.87
TXN03180,9673.11
TXN03181,1372.66
TXN03182,8951.57
TXN03183,6400.28
TXN03184,1556.21
TXN03185,6286.11
TXN03186,7194.23
TXN03187,9365.95
TXN03188,8058.11
TXN03189,6240.4
TXN03190,2014.99
TXN03191,680.75
TXN03192,1538.69
TXN03193,8800.19
TXN03194,5203.03
TXN03195,2479.59
TXN03196,1045.03
TXN03197,256.32
TXN03198,5062.99
TXN03199,3913.23
TXN03200,9261.18
TXN03201,3006.24
TXN03202,4842.36
TXN03203,1848.6
TXN03204,2356.93
TXN03205,8478.81
TXN03206,2610.11
TXN03207,6131.47
TXN03208,4396.91
TXN03209,6585.01
TXN03210,1240.73
TXN03211,1471.0
TXN03212,226.36
TXN03213,1425.44
TXN03214,7448.54
TXN03215,2414.41
TXN03216,5120.03
TXN03217,6999.29
TXN03218,2011.51
TXN03219,4809.86
TXN03220,2901.6
TXN03221,1009.2
TXN03222,5891.75
TXN03223,3679.72
TXN03224,2759.06
TXN03225,3864.35
TXN03226,8000.55
TXN03227,4645.0
TXN03228,8136.8
TXN03229,1490.18
TXN03230,2841.39
TXN03231,1210.06
TXN03232,3900.4
TXN03233,5809.58
TXN03234,350.49
TXN03235,6507.72
TXN03236,6575.34
TXN03237,4450.35
TXN03238,9082.0
TXN03239,3553.72
TXN03240,1401.64
TXN03241,8825.42
TXN03242,4588.92
TXN03243,101.11
TXN03244,1591.56
TXN03245,5011.38
TXN03246,8611.61
TXN03247,2115.69
TXN03248,9026.48
TXN03249,5255.31
TXN03250,5135.32
TXN03251,1753.22
TXN03252,1522.51
TXN03253,6562.77
TXN03254,5635.85
TXN03255,4600.22
TXN03256,8588.05
TXN03257,1408.99
TXN03258,7851.76
TXN03259,6587.86
TXN03260,9235.53
TXN03261,691.42
TXN03262,8394.86
TXN03263,4842.61
TXN03264,9625.92
TXN03265,6062.36
TXN03266,1811.94
TXN03267,7087.92
TXN03268,5074.73
TXN03269,6592.46
TXN03270,2599.67
TXN03271,6980.71
TXN03272,5892.63
TXN03273,5811.44
TXN03274,5849.09
TXN03275,8300.56
TXN03276,685.02
TXN03277,304.92
TXN03278,7331.45
TXN03279,2324.73
TXN03280,6655.96
TXN03281,4999.34
TXN03282,6796.43
TXN03283,3243.36
TXN03284,2323.03
TXN03285,7719.72
TXN03286,9173.51
TXN03287,7958.09
TXN03288,1063.26
TXN03289,8808.75
TXN03290,7284.35
TXN03291,3846.99
TXN03292,9733.46
TXN03293,9224.53
TXN03294,628.65
TXN03295,2512.33
TXN03296,383.81
TXN03297,7501.85
TXN03298,4420.87
TXN03299,3749.48
TXN03300,6316.63
TXN03301,304.3
TXN03302,1748.93
TXN03303,1085.53
TXN03304,4500.6
TXN03305,1340.83
TXN03306,6377.58
TXN03307,5569.12
TXN03308,1965.22
TXN03309,4916.12
TXN03310,6791.7
TXN03311,2262.71
TXN03312,7424.12
TXN03313,4346.29
TXN03314,5290.01
TXN03315,7902.14
TXN03316,869.32
TXN03317,252.19
TXN03318,9598.73
TXN03319,971.1
TXN03320,342.06
TXN03321,1414.22
TXN03322,62.31
TXN03323,7746.11
TXN03324,5687.27
TXN03325,8646.27
TXN03326,3413.71
TXN03327,6826.79
TXN03328,9577.86
TXN03329,7285.55
TXN03330,5286.26
TXN03331,1909.47
TXN03332,2082.67
TXN03333,8277.48
TXN03334,5013.49
TXN03335,3571.29
TXN03336,8998.56
TXN03337,8535.68
TXN03338,8017.94
TXN03339,4394.39
TXN03340,6258.45
TXN03341,8741.03
TXN03342,5695.83
TXN03343,1280.65
TXN03344,5177.3
TXN03345,1018.12
TXN03346,4992.14
TXN03347,524.28
TXN03348,5409.97
TXN03349,235.2
TXN03350,8215.06
TXN03351,2906.07
TXN03352,8283.2
TXN03353,3910.36
TXN03354,3585.47
TXN03355,8725.7
TXN03356,1587.05
TXN03357,2887.81
TXN03358,5348.89
TXN03359,2421.57
TXN03360,5182.42
TXN03361,6116.36
TXN03362,3129.27
TXN03363,6190.26
TXN03364,5463.96
TXN03365,8919.17
TXN03366,5831.9
TXN03367,9369.9
TXN03368,9849.49
TXN03369,6535.79
TXN03370,332.42
TXN03371,4219.84
TXN03372,2013.11
TXN03373,8881.4
TXN03374,603.33
TXN03375,2050.29
TXN03376,8169.46
TXN03377,3302.8
TXN03378,7575.87
TXN03379,9124.07
TXN03380,632.66
TXN03381,4940.62
TXN03382,8058.56
TXN03383,5642.92
TXN03384,6103.92
TXN03385,8351.68
TXN03386,8076.8
TXN03387,3465.0
TXN03388,716.92
TXN03389,4168.24
TXN03390,7395.5
TXN03391,9294.34
TXN03392,8876.31
TXN03393,4792.93
TXN03394,1303.35
TXN03395,7236.06
TXN03396,1049.57
TXN03397,4971.0
TXN03398,2260.2
TXN03399,3509.07
TXN03400,4781.15
TXN03401,7817.6
TXN03402,8765.73
TXN03403,2285.27
TXN03404,9313.15
TXN03405,273.27
TXN03406,7820.41
TXN03407,1969.78
TXN03408,6085.31
TXN03409,3800.09
TXN03410,6839.11
TXN03411,190.77
TXN03412,4826.91
TXN03413,3877.38
TXN03414,3778.51
TXN03415,1261.12
TXN03416,7016.36
TXN03417,5499.95
TXN03418,1164.68
TXN03419,1188.75
TXN03420,6160.38
TXN03421,9036.48
TXN03422,3524.37
TXN03423,3437.83
TXN03424,9181.51
TXN03425,2389.32
TXN03426,928.99
TXN03427,110.4
TXN03428,4136.52
TXN03429,7528.16
TXN03430,8079.27
TXN03431,5366.81
TXN03432,467.34
TXN03433,8019.65
TXN03434,8733.83
TXN03435,2506.72
TXN03436,578.27
TXN03437,575.98
TXN03438,4391.17
TXN03439,2833.13
TXN03440,3148.12
TXN03441,6028.14
TXN03442,8905.34
TXN03443,9980.91
TXN03444,1305.87
TXN03445,3984.21
TXN03446,6579.25
TXN03447,6569.34
TXN03448,773.01
TXN03449,9384.32
TXN03450,2066.55
TXN03451,7055.5
TXN03452,8136.11
TXN03453,8977.43
TXN03454,8589.01
TXN03455,4440.98
TXN03456,3034.16
TXN03457,3675.67
TXN03458,5518.54
TXN03459,8691.02
TXN03460,2449.62
TXN03461,8930.85
TXN03462,3195.4
TXN03463,5418.78
TXN03464,1052.74
TXN03465,3472.89
TXN03466,4114.23
TXN03467,9506.13
TXN03468,4867.21
TXN03469,793.68
TXN03470,9121.37
TXN03471,8415.84
TXN03472,5214.74
TXN03473,3056.34
TXN03474,5534.13
TXN03475,1236.25
TXN03476,7251.86
TXN03477,7881.52
TXN03478,368.32
TXN03479,2358.7
TXN03480,4408.37
TXN03481,7644.28
TXN03482,9530.92
TXN03483,222.68
TXN03484,8364.89
TXN03485,2710.28
TXN03486,5886.52
TXN03487,3011.12
TXN03488,9651.31
TXN03489,606.6
TXN03490,8547.2
TXN03491,3845.52
TXN03492,198.3
TXN03493,3832.06
TXN03494,4445.76
TXN03495,2252.24
TXN03496,3799.48
TXN03497,6602.66
TXN03498,5329.59
TXN03499,6607.42
TXN03500,322.75
TXN03501,7632.33
TXN03502,9372.87
TXN03503,9101.44
TXN03504,7547.24
TXN03505,3368.82
TXN03506,8283.29
TXN03507,2632.7
TXN03508,7535.65
TXN03509,2173.28
TXN03510,283.18
TXN03511,7260.6
TXN03512,6219.09
TXN03513,8658.77
TXN03514,7828.3
TXN03515,9286.38
TXN03516,7526.48
TXN03517,8075.89
TXN03518,5537.41
TXN03519,9525.21
TXN03520,9325.4
TXN03521,2881.31
TXN03522,9909.0
TXN03523,5352.27
TXN03524,4244.11
TXN03525,7195.01
TXN03526,7692.43
TXN03527,2608.41
TXN03528,9603.45
TXN03529,4678.65
TXN03530,9926.2
TXN03531,2389.89
TXN03532,9078.05
TXN03533,2814.19
TXN03534,6829.16
TXN03535,2751.18
TXN03536,9988.07
TXN03537,7715.68
TXN03538,2965.29
TXN03539,5715.12
TXN03540,395.68
TXN03541,2749.96
TXN03542,2694.79
TXN03543,2512.63
TXN03544,6533.78
TXN03545,7717.92
TXN03546,133.27
TXN03547,3075.88
TXN03548,6611.16
TXN03549,8361.64
TXN03550,8477.45
TXN03551,4443.65
TXN03552,182.49
TXN03553,98.62
TXN03554,379.67
TXN03555,3593.65
TXN03556,6381.05
TXN03557,5570.52
TXN03558,4092.02
TXN03559,5799.91
TXN03560,804.67
TXN03561,8971.47
TXN03562,5518.96
TXN03563,9533.4
TXN03564,4409.99
TXN03565,2587.49
TXN03566,7869.49
TXN03567,2602.81
TXN03568,4954.34
TXN03569,2281.92
TXN03570,1753.21
TXN03571,8713.68
TXN03572,6563.22
TXN03573,2334.4
TXN03574,6549.46
TXN03575,1850.71
TXN03576,5072.12
TXN03577,4408.69
TXN03578,3180.17
TXN03579,5538.54
TXN03580,2287.24
TXN03581,9517.52
TXN03582,9919.79
TXN03583,9753.07
TXN03584,171.02
TXN03585,8450.86
TXN03586,8495.58
TXN03587,5409.01
TXN03588,456.88
TXN03589,2354.62
TXN03590,1100.54
TXN03591,5074.31
TXN03592,1140.69
TXN03593,783.73
TXN03594,2048.38
TXN03595,5707.96
TXN03596,8293.09
TXN03597,6813.35
TXN03598,723.22
TXN03599,4270.49
TXN03600,2838.01
TXN03601,256.7
TXN03602,6073.6
TXN03603,3609.27
TXN03604,9751.24
TXN03605,8974.95
TXN03606,3753.41
TXN03607,9425.37
TXN03608,2947.69
TXN03609,321.26
TXN03610,3689.34
TXN03611,2915.82
TXN03612,1509.13
TXN03613,5916.36
TXN03614,1071.26
TXN03615,2122.68
TXN03616,3137.93
TXN03617,7160.52
TXN03618,7423.01
TXN03619,7836.84
TXN03620,7131.27
TXN03621,9400.0
TXN03622,3794.61
TXN03623,5831.04
TXN03624,6574.02
TXN03625,1509.25
TXN03626,7628.49
TXN03627,6495.63
TXN03628,9552.24
TXN03629,9586.67
TXN03630,9923.27
TXN03631,5658.37
TXN03632,9978.15
TXN03633,6306.94
TXN03634,7342.17
TXN03635,5394.28
TXN03636,1221.21
TXN03637,8786.01
TXN03638,7984.07
TXN03639,6074.95
TXN03640,6595.39
TXN03641,5208.16
TXN03642,3176.22
TXN03643,1958.29
TXN03644,5756.68
TXN03645,9111.58
TXN03646,3293.56
TXN03647,7992.07
TXN03648,9774.97
TXN03649,2316.6
TXN03650,3155.02
TXN03651,9724.24
TXN03652,6933.8
TXN03653,4455.62
TXN03654,9576.51
TXN03655,4105.16
TXN03656,806.1
TXN03657,5608.97
TXN03658,773.67
TXN03659,3629.35
TXN03660,4846.7
TXN03661,2311.19
TXN03662,7865.18
TXN03663,2305.34
TXN03664,8279.93
TXN03665,9867.58
TXN03666,9257.91
TXN03667,2456.99
TXN03668,9093.56
TXN03669,6744.31
TXN03670,6662.37
TXN03671,6059.4
TXN03672,7960.6
TXN03673,3422.3
TXN03674,1188.46
TXN03675,4090.94
TXN03676,5055.21
TXN03677,1492.5
TXN03678,4947.06
TXN03679,8815.6
TXN03680,1989.06
TXN03681,1807.36
TXN03682,4546.15
TXN03683,1676.04
TXN03684,4192.07
TXN03685,7657.44
TXN03686,7116.7
TXN03687,4703.9
TXN03688,1018.94
TXN03689,8695.89
TXN03690,8340.25
TXN03691,249.08
TXN03692,1677.69
TXN03693,739.42
TXN03694,5153.82
TXN03695,5297.8
TXN03696,3887.26
TXN03697,4229.36
TXN03698,1283.26
TXN03699,6972.32
TXN03700,2421.93
TXN03701,2940.98
TXN03702,3374.71
TXN03703,8248.91
TXN03704,3373.04
TXN03705,6091.49
TXN03706,1086.64
TXN03707,7224.57
TXN03708,746.79
TXN03709,9208.03
TXN03710,9499.69
TXN03711,9107.64
TXN03712,6312.01
TXN03713,7409.57
TXN03714,4362.54
TXN03715,7579.02
TXN03716,7004.14
TXN03717,7337.1
TXN03718,7239.84
TXN03719,5899.69
TXN03720,8202.86
TXN03721,5098.65
TXN03722,1531.04
TXN03723,87.76
TXN03724,5934.55
TXN03725,6742.33
TXN03726,4540.74
TXN03727,3211.16
TXN03728,1775.46
TXN03729,7228.11
TXN03730,2800.2
TXN03731,7732.33
TXN03732,2330.31
TXN03733,4938.0
TXN03734,492.4
TXN03735,5181.6
TXN03736,5256.68
TXN03737,5087.2
TXN03738,9281.16
TXN03739,2859.72
TXN03740,3846.84
TXN03741,7575.43
TXN03742,9535.6
TXN03743,428.92
TXN03744,9451.08
TXN03745,8825.02
TXN03746,7312.54
TXN03747,4311.07
TXN03748,2789.78
TXN03749,8797.04
TXN03750,3150.53
TXN03751,3479.98
TXN03752,1664.27
TXN03753,2885.55
TXN03754,4871.49
TXN03755,2244.1
TXN03756,1701.51
TXN03757,9392.66
TXN03758,2601.7
TXN03759,6065.64
TXN03760,1070.13
TXN03761,2324.43
TXN03762,2793.5
TXN03763,968.8
TXN03764,5526.11
TXN03765,5091.89
TXN03766,1696.84
TXN03767,5987.93
TXN03768,407.05
TXN03769,8907.54
TXN03770,5383.78
TXN03771,1959.38
TXN03772,4888.78
TXN03773,8225.76
TXN03774,3701.71
TXN03775,2825.56
TXN03776,9479.32
TXN03777,4270.76
TXN03778,4453.8
TXN03779,1270.53
TXN03780,4543.96
TXN03781,9180.77
TXN03782,7165.35
TXN03783,9192.64
TXN03784,1208.21
TXN03785,8889.91
TXN03786,4937.62
TXN03787,877.77
TXN03788,1376.81
TXN03789,2791.75
TXN03790,6690.47
TXN03791,9684.71
TXN03792,8038.37
TXN03793,7445.33
TXN03794,2232.19
TXN03795,752.76
TXN03796,1575.7
TXN03797,3360.02
TXN03798,4540.11
TXN03799,7357.86
TXN03800,6724.09
TXN03801,750.14
TXN03802,6882.5
TXN03803,8923.8
TXN03804,393.18
TXN03805,1013.38
TXN03806,7053.99
TXN03807,5217.76
TXN03808,1912.08
TXN03809,5586.12
TXN03810,8377.97
TXN03811,6264.55
TXN03812,9492.33
TXN03813,6276.58
TXN03814,2466.68
TXN03815,5867.57
TXN03816,8722.43
TXN03817,2209.89
TXN03818,1964.83
TXN03819,4706.45
TXN03820,4850.23
TXN03821,1879.18
TXN03822,4972.3
TXN03823,1326.6
TXN03824,6351.38
TXN03825,896.23
TXN03826,5167.9
TXN03827,7235.6
TXN03828,2149.75
TXN03829,4348.84
TXN03830,4912.0
TXN03831,6116.06
TXN03832,7102.81
TXN03833,397.74
TXN03834,6882.94
TXN03835,6137.65
TXN03836,6313.95
TXN03837,2354.81
TXN03838,3493.55
TXN03839,5309.31
TXN03840,9543.81
TXN03841,8780.12
TXN03842,8408.51
TXN03843,8751.64
TXN03844,6683.08
TXN03845,4907.32
TXN03846,6303.97
