Transaction_ID,System_Latency
TXN02796,242.76
TXN02797,432.86
TXN02798,153.35
TXN02799,144.09
TXN02800,147.66
TXN02801,276.19
TXN02802,497.16
TXN02803,239.11
TXN02804,246.16
TXN02805,299.09
TXN02806,245.67
TXN02807,482.78
TXN02808,349.16
TXN02809,249.39
TXN02810,324.85
TXN02811,312.64
TXN02812,455.79
TXN02813,206.77
TXN02814,137.04
TXN02815,408.98
TXN02816,237.47
TXN02817,369.45
TXN02818,333.02
TXN02819,440.35
TXN02820,379.46
TXN02821,335.73
TXN02822,362.32
TXN02823,473.11
TXN02824,227.19
TXN02825,258.86
TXN02826,160.19
TXN02827,259.67
TXN02828,225.46
TXN02829,109.98
TXN02830,253.15
TXN02831,174.83
TXN02832,366.2
TXN02833,125.16
TXN02834,134.96
TXN02835,420.14
TXN02836,480.59
TXN02837,449.02
TXN02838,278.69
TXN02839,480.85
TXN02840,130.22
TXN02841,334.01
TXN02842,289.85
TXN02843,308.39
TXN02844,335.18
TXN02845,187.15
TXN02846,434.04
TXN02847,169.06
TXN02848,421.05
TXN02849,206.85
TXN02850,447.32
TXN02851,422.89
TXN02852,233.69
TXN02853,358.55
TXN02854,367.62
TXN02855,349.76
TXN02856,297.01
TXN02857,375.09
TXN02858,144.8
TXN02859,475.17
TXN02860,266.75
TXN02861,135.67
TXN02862,210.89
TXN02863,250.68
TXN02864,227.94
TXN02865,475.4
TXN02866,421.81
TXN02867,272.61
TXN02868,234.15
TXN02869,160.47
TXN02870,156.45
TXN02871,438.74
TXN02872,416.35
TXN02873,461.18
TXN02874,409.51
TXN02875,115.65
TXN02876,370.6
TXN02877,137.91
TXN02878,495.83
TXN02879,142.88
TXN02880,311.21
TXN02881,143.26
TXN02882,333.14
TXN02883,277.09
TXN02884,346.17
TXN02885,314.1
TXN02886,117.42
TXN02887,436.03
TXN02888,340.44
TXN02889,486.98
TXN02890,200.43
TXN02891,278.97
TXN02892,416.37
TXN02893,220.82
TXN02894,366.41
TXN02895,466.93
TXN02896,359.15
TXN02897,427.5
TXN02898,452.68
TXN02899,423.8
TXN02900,457.7
TXN02901,306.13
TXN02902,295.01
TXN02903,470.38
TXN02904,199.9
TXN02905,391.13
TXN02906,308.48
TXN02907,107.25
TXN02908,305.99
TXN02909,422.57
TXN02910,343.21
TXN02911,104.77
TXN02912,441.11
TXN02913,463.63
TXN02914,303.15
TXN02915,318.6
TXN02916,207.11
TXN02917,177.04
TXN02918,213.05
TXN02919,435.74
TXN02920,235.97
TXN02921,113.33
TXN02922,435.54
TXN02923,144.92
TXN02924,388.69
TXN02925,119.29
TXN02926,250.66
TXN02927,479.55
TXN02928,188.54
TXN02929,482.88
TXN02930,307.29
TXN02931,429.44
TXN02932,272.85
TXN02933,420.8
TXN02934,336.12
TXN02935,353.91
TXN02936,484.57
TXN02937,411.16
TXN02938,499.86
TXN02939,138.89
TXN02940,380.66
TXN02941,327.36
TXN02942,267.21
TXN02943,455.88
TXN02944,484.32
TXN02945,130.03
TXN02946,465.04
TXN02947,452.04
TXN02948,462.29
TXN02949,485.12
TXN02950,431.78
TXN02951,410.31
TXN02952,157.67
TXN02953,145.9
TXN02954,382.26
TXN02955,389.63
TXN02956,238.69
TXN02957,309.47
TXN02958,176.06
TXN02959,410.93
TXN02960,120.63
TXN02961,427.3
TXN02962,206.99
TXN02963,303.7
TXN02964,324.0
TXN02965,435.68
TXN02966,333.92
TXN02967,376.1
TXN02968,228.41
TXN02969,129.94
TXN02970,168.87
TXN02971,101.8
TXN02972,331.49
TXN02973,100.2
TXN02974,189.64
TXN02975,389.6
TXN02976,203.89
TXN02977,273.09
TXN02978,266.9
TXN02979,374.74
TXN02980,298.17
TXN02981,460.6
TXN02982,147.99
TXN02983,267.83
TXN02984,241.77
TXN02985,440.25
TXN02986,467.61
TXN02987,352.69
TXN02988,184.43
TXN02989,214.16
TXN02990,329.88
TXN02991,238.15
TXN02992,122.94
TXN02993,194.05
TXN02994,300.52
TXN02995,370.16
TXN02996,258.44
TXN02997,359.7
TXN02998,259.17
TXN02999,240.68
TXN03000,311.35
TXN03001,157.67
TXN03002,389.64
TXN03003,472.83
TXN03004,451.0
TXN03005,176.01
TXN03006,455.08
TXN03007,407.55
TXN03008,438.81
TXN03009,109.19
TXN03010,498.47
TXN03011,497.29
TXN03012,457.34
TXN03013,491.59
TXN03014,321.03
TXN03015,295.68
TXN03016,201.87
TXN03017,466.74
TXN03018,265.29
TXN03019,457.04
TXN03020,367.8
TXN03021,327.4
TXN03022,425.9
TXN03023,472.97
TXN03024,245.22
TXN03025,200.52
TXN03026,317.64
TXN03027,147.43
TXN03028,398.35
TXN03029,375.13
TXN03030,442.1
TXN03031,180.03
TXN03032,198.16
TXN03033,453.8
TXN03034,114.45
TXN03035,187.7
TXN03036,208.52
TXN03037,426.23
TXN03038,211.7
TXN03039,156.3
TXN03040,355.63
TXN03041,305.98
TXN03042,241.15
TXN03043,318.29
TXN03044,303.98
TXN03045,335.8
TXN03046,106.07
TXN03047,344.77
TXN03048,249.16
TXN03049,345.29
TXN03050,171.11
TXN03051,365.72
TXN03052,339.16
TXN03053,424.09
TXN03054,480.75
TXN03055,274.24
TXN03056,165.29
TXN03057,196.0
TXN03058,315.55
TXN03059,133.16
TXN03060,169.61
TXN03061,236.18
TXN03062,462.31
TXN03063,149.11
TXN03064,182.34
TXN03065,395.81
TXN03066,381.49
TXN03067,499.78
TXN03068,486.1
TXN03069,353.91
TXN03070,288.12
TXN03071,324.41
TXN03072,399.36
TXN03073,480.39
TXN03074,164.4
TXN03075,484.76
TXN03076,471.33
TXN03077,440.08
TXN03078,153.68
TXN03079,305.57
TXN03080,135.17
TXN03081,281.74
TXN03082,132.27
TXN03083,489.26
TXN03084,268.2
TXN03085,325.61
TXN03086,245.14
TXN03087,465.67
TXN03088,153.41
TXN03089,254.63
TXN03090,403.36
TXN03091,214.51
TXN03092,281.93
TXN03093,410.78
TXN03094,366.78
TXN03095,211.03
TXN03096,497.59
TXN03097,435.58
TXN03098,212.75
TXN03099,198.68
TXN03100,129.29
TXN03101,397.19
TXN03102,174.51
TXN03103,195.33
TXN03104,380.09
TXN03105,430.79
TXN03106,272.47
TXN03107,365.19
TXN03108,270.78
TXN03109,287.46
TXN03110,329.25
TXN03111,119.97
TXN03112,269.82
TXN03113,355.89
TXN03114,483.88
TXN03115,202.8
TXN03116,292.83
TXN03117,353.9
TXN03118,400.46
TXN03119,384.97
TXN03120,139.04
TXN03121,364.75
TXN03122,124.61
TXN03123,100.61
TXN03124,192.18
TXN03125,200.13
TXN03126,396.67
TXN03127,438.47
TXN03128,169.37
TXN03129,107.14
TXN03130,133.97
TXN03131,318.5
TXN03132,287.51
TXN03133,290.27
TXN03134,348.35
TXN03135,238.32
TXN03136,188.68
TXN03137,446.59
TXN03138,398.79
TXN03139,213.0
TXN03140,153.3
TXN03141,184.7
TXN03142,190.39
TXN03143,346.39
TXN03144,153.57
TXN03145,151.26
TXN03146,454.03
TXN03147,297.02
TXN03148,280.4
TXN03149,172.58
TXN03150,282.48
TXN03151,244.84
TXN03152,369.78
TXN03153,119.16
TXN03154,498.05
TXN03155,363.35
TXN03156,308.47
TXN03157,450.91
TXN03158,174.68
TXN03159,139.92
TXN03160,470.23
TXN03161,310.53
TXN03162,272.79
TXN03163,113.94
TXN03164,384.39
TXN03165,175.84
TXN03166,192.12
TXN03167,430.84
TXN03168,384.6
TXN03169,313.69
TXN03170,316.81
TXN03171,302.2
TXN03172,219.09
TXN03173,424.53
TXN03174,106.33
TXN03175,399.23
TXN03176,366.86
TXN03177,284.85
TXN03178,460.09
TXN03179,350.34
TXN03180,453.77
TXN03181,408.74
TXN03182,198.63
TXN03183,365.35
TXN03184,416.64
TXN03185,224.43
TXN03186,401.13
TXN03187,122.39
TXN03188,253.33
TXN03189,380.63
TXN03190,388.91
TXN03191,197.78
TXN03192,335.9
TXN03193,310.49
TXN03194,196.54
TXN03195,358.09
TXN03196,121.83
TXN03197,496.31
TXN03198,473.48
TXN03199,224.19
TXN03200,132.49
TXN03201,267.87
TXN03202,366.07
TXN03203,358.16
TXN03204,336.82
TXN03205,215.92
TXN03206,398.45
TXN03207,278.04
TXN03208,280.9
TXN03209,365.8
TXN03210,127.3
TXN03211,497.47
TXN03212,327.8
TXN03213,414.96
TXN03214,186.1
TXN03215,265.71
TXN03216,467.8
TXN03217,449.24
TXN03218,447.89
TXN03219,230.23
TXN03220,387.46
TXN03221,412.11
TXN03222,231.21
TXN03223,414.07
TXN03224,154.03
TXN03225,488.94
TXN03226,145.91
TXN03227,324.11
TXN03228,399.33
TXN03229,169.17
TXN03230,481.14
TXN03231,232.88
TXN03232,352.15
TXN03233,134.95
TXN03234,212.31
TXN03235,185.51
TXN03236,294.97
TXN03237,269.01
TXN03238,260.41
TXN03239,178.68
TXN03240,466.11
TXN03241,333.37
TXN03242,453.34
TXN03243,241.23
TXN03244,406.32
TXN03245,325.09
TXN03246,348.91
TXN03247,297.39
TXN03248,285.91
TXN03249,134.36
TXN03250,291.48
TXN03251,350.82
TXN03252,161.48
TXN03253,446.05
TXN03254,154.06
TXN03255,117.6
TXN03256,387.24
TXN03257,149.33
TXN03258,415.6
TXN03259,138.97
TXN03260,202.21
TXN03261,301.84
TXN03262,263.12
TXN03263,266.49
TXN03264,123.08
TXN03265,172.88
TXN03266,134.32
TXN03267,295.38
TXN03268,334.47
TXN03269,143.07
TXN03270,446.82
TXN03271,406.89
TXN03272,404.46
TXN03273,326.02
TXN03274,259.02
TXN03275,139.26
TXN03276,378.91
TXN03277,368.28
TXN03278,421.83
TXN03279,365.52
TXN03280,103.17
TXN03281,385.27
TXN03282,352.47
TXN03283,241.22
TXN03284,377.85
TXN03285,460.08
TXN03286,209.16
TXN03287,363.58
TXN03288,293.51
TXN03289,369.35
TXN03290,356.44
TXN03291,450.63
TXN03292,388.28
TXN03293,335.65
TXN03294,257.63
TXN03295,239.83
TXN03296,363.69
TXN03297,347.66
TXN03298,426.44
TXN03299,179.35
TXN03300,117.95
TXN03301,497.64
TXN03302,145.99
TXN03303,149.72
TXN03304,285.9
TXN03305,397.18
TXN03306,125.58
TXN03307,361.01
TXN03308,445.86
TXN03309,202.41
TXN03310,403.55
TXN03311,194.01
TXN03312,192.81
TXN03313,272.81
TXN03314,249.26
TXN03315,279.0
TXN03316,293.62
TXN03317,277.71
TXN03318,200.28
TXN03319,388.87
TXN03320,428.31
TXN03321,255.2
TXN03322,433.19
TXN03323,233.92
TXN03324,441.68
TXN03325,229.07
TXN03326,182.73
TXN03327,127.84
TXN03328,219.82
TXN03329,358.82
TXN03330,275.04
TXN03331,136.86
TXN03332,100.4
TXN03333,464.98
TXN03334,130.0
TXN03335,458.18
TXN03336,351.1
TXN03337,446.98
TXN03338,111.94
TXN03339,415.4
TXN03340,134.14
TXN03341,364.14
TXN03342,330.57
TXN03343,114.09
TXN03344,436.95
TXN03345,498.58
TXN03346,257.21
TXN03347,383.19
TXN03348,264.92
TXN03349,405.18
TXN03350,433.01
TXN03351,209.18
TXN03352,160.62
TXN03353,437.87
TXN03354,466.65
TXN03355,136.04
TXN03356,147.88
TXN03357,474.29
TXN03358,215.93
TXN03359,192.11
TXN03360,256.02
TXN03361,300.18
TXN03362,423.87
TXN03363,413.05
TXN03364,394.14
TXN03365,187.21
TXN03366,239.31
TXN03367,178.89
TXN03368,472.09
TXN03369,439.03
TXN03370,329.13
TXN03371,386.05
TXN03372,453.43
TXN03373,230.37
TXN03374,278.2
TXN03375,394.37
TXN03376,251.9
TXN03377,182.75
TXN03378,391.72
TXN03379,289.82
TXN03380,324.09
TXN03381,137.45
TXN03382,122.15
TXN03383,299.69
TXN03384,309.04
TXN03385,189.6
TXN03386,338.15
TXN03387,424.68
TXN03388,436.45
TXN03389,207.21
TXN03390,390.41
TXN03391,399.67
TXN03392,486.05
TXN03393,128.79
TXN03394,371.95
TXN03395,135.27
TXN03396,343.76
TXN03397,355.6
TXN03398,343.0
TXN03399,362.5
TXN03400,368.07
TXN03401,194.61
TXN03402,408.37
TXN03403,257.94
TXN03404,444.25
TXN03405,466.61
TXN03406,233.5
TXN03407,379.21
TXN03408,202.27
TXN03409,332.04
TXN03410,404.82
TXN03411,333.23
TXN03412,125.45
TXN03413,342.06
TXN03414,234.76
TXN03415,455.47
TXN03416,260.36
TXN03417,499.53
TXN03418,124.67
TXN03419,257.55
TXN03420,256.03
TXN03421,384.4
TXN03422,147.25
TXN03423,496.24
TXN03424,243.48
TXN03425,130.89
TXN03426,203.59
TXN03427,278.13
TXN03428,284.93
TXN03429,396.39
TXN03430,484.04
TXN03431,384.92
TXN03432,359.19
TXN03433,448.44
TXN03434,435.71
TXN03435,300.57
TXN03436,136.16
TXN03437,396.36
TXN03438,245.58
TXN03439,445.42
TXN03440,401.5
TXN03441,449.46
TXN03442,375.13
TXN03443,290.57
TXN03444,352.72
TXN03445,368.33
TXN03446,198.54
TXN03447,266.25
TXN03448,472.4
TXN03449,293.09
TXN03450,351.44
TXN03451,165.28
TXN03452,420.73
TXN03453,226.76
TXN03454,399.72
TXN03455,257.03
TXN03456,284.32
TXN03457,378.79
TXN03458,233.86
TXN03459,219.28
TXN03460,337.09
TXN03461,385.69
TXN03462,114.77
TXN03463,135.67
TXN03464,172.86
TXN03465,335.13
TXN03466,342.06
TXN03467,343.59
TXN03468,340.53
TXN03469,138.44
TXN03470,216.98
TXN03471,319.64
TXN03472,489.58
TXN03473,476.31
TXN03474,103.79
TXN03475,362.74
TXN03476,329.55
TXN03477,186.76
TXN03478,378.17
TXN03479,141.95
TXN03480,492.24
TXN03481,256.44
TXN03482,328.77
TXN03483,288.39
TXN03484,204.73
TXN03485,107.88
TXN03486,125.74
TXN03487,273.82
TXN03488,318.01
TXN03489,314.3
TXN03490,130.3
TXN03491,299.89
TXN03492,133.44
TXN03493,154.16
TXN03494,343.01
TXN03495,126.96
TXN03496,206.37
TXN03497,380.15
TXN03498,358.46
TXN03499,125.25
TXN03500,336.17
TXN03501,418.6
TXN03502,401.16
TXN03503,289.17
TXN03504,366.57
TXN03505,462.88
TXN03506,234.4
TXN03507,340.01
TXN03508,162.06
TXN03509,377.09
TXN03510,244.61
TXN03511,151.86
TXN03512,318.72
TXN03513,322.55
TXN03514,367.27
TXN03515,447.85
TXN03516,459.3
TXN03517,177.98
TXN03518,413.53
TXN03519,160.54
TXN03520,159.14
TXN03521,411.3
TXN03522,385.4
TXN03523,343.34
TXN03524,189.12
TXN03525,194.22
TXN03526,480.21
TXN03527,317.27
TXN03528,275.53
TXN03529,344.99
TXN03530,141.55
TXN03531,390.48
TXN03532,177.55
TXN03533,421.13
TXN03534,339.45
TXN03535,263.98
TXN03536,293.77
TXN03537,162.66
TXN03538,310.5
TXN03539,223.92
TXN03540,395.01
TXN03541,206.43
TXN03542,210.79
TXN03543,243.97
TXN03544,113.53
TXN03545,373.78
TXN03546,458.75
TXN03547,198.16
TXN03548,403.28
TXN03549,469.32
TXN03550,149.16
TXN03551,320.25
TXN03552,241.37
TXN03553,373.72
TXN03554,310.53
TXN03555,119.65
TXN03556,315.94
TXN03557,226.44
TXN03558,396.01
TXN03559,427.53
TXN03560,476.79
TXN03561,400.07
TXN03562,398.87
TXN03563,235.37
TXN03564,144.45
TXN03565,104.79
TXN03566,311.91
TXN03567,143.55
TXN03568,324.8
TXN03569,356.7
TXN03570,455.86
TXN03571,429.48
TXN03572,294.59
TXN03573,296.73
TXN03574,486.48
TXN03575,201.46
TXN03576,274.1
TXN03577,335.31
TXN03578,278.61
TXN03579,424.53
TXN03580,391.95
TXN03581,481.91
TXN03582,250.77
TXN03583,432.03
TXN03584,414.32
TXN03585,218.27
TXN03586,405.12
TXN03587,196.89
TXN03588,187.7
TXN03589,220.14
TXN03590,277.69
TXN03591,210.6
TXN03592,329.63
TXN03593,489.63
TXN03594,179.45
TXN03595,291.8
TXN03596,457.67
TXN03597,159.16
TXN03598,417.29
TXN03599,472.54
TXN03600,272.16
TXN03601,457.01
TXN03602,300.8
TXN03603,346.45
TXN03604,129.71
TXN03605,100.21
TXN03606,187.43
TXN03607,216.07
TXN03608,319.77
TXN03609,355.53
TXN03610,197.95
TXN03611,494.78
TXN03612,120.11
TXN03613,485.45
TXN03614,146.12
TXN03615,215.92
TXN03616,227.8
TXN03617,353.36
TXN03618,201.0
TXN03619,152.23
TXN03620,266.68
TXN03621,349.73
TXN03622,445.72
TXN03623,356.64
TXN03624,270.83
TXN03625,338.07
TXN03626,207.87
TXN03627,479.79
TXN03628,294.72
TXN03629,194.5
TXN03630,488.1
TXN03631,251.06
TXN03632,328.86
TXN03633,400.43
TXN03634,474.32
TXN03635,332.24
TXN03636,342.6
TXN03637,137.25
TXN03638,400.55
TXN03639,293.88
TXN03640,388.28
TXN03641,255.55
TXN03642,245.94
TXN03643,345.6
TXN03644,358.22
TXN03645,310.86
TXN03646,309.59
TXN03647,422.5
TXN03648,302.39
TXN03649,338.24
TXN03650,371.99
TXN03651,461.26
TXN03652,448.84
TXN03653,281.07
TXN03654,197.9
TXN03655,419.92
TXN03656,344.83
TXN03657,201.27
TXN03658,204.98
TXN03659,483.24
TXN03660,389.11
TXN03661,473.08
TXN03662,125.81
TXN03663,274.06
TXN03664,437.7
TXN03665,228.05
TXN03666,235.58
TXN03667,200.39
TXN03668,290.69
TXN03669,211.07
TXN03670,275.44
TXN03671,163.12
TXN03672,156.64
TXN03673,303.04
TXN03674,306.09
TXN03675,277.75
TXN03676,253.4
TXN03677,425.93
TXN03678,414.18
TXN03679,466.98
TXN03680,132.55
TXN03681,319.31
TXN03682,325.11
TXN03683,307.66
TXN03684,232.84
TXN03685,297.11
TXN03686,448.19
TXN03687,315.15
TXN03688,489.36
TXN03689,150.73
TXN03690,174.96
TXN03691,337.86
TXN03692,355.7
TXN03693,111.39
TXN03694,123.89
TXN03695,335.68
TXN03696,227.88
TXN03697,240.27
TXN03698,145.32
TXN03699,192.05
TXN03700,228.83
TXN03701,245.73
TXN03702,112.97
TXN03703,391.74
TXN03704,126.86
TXN03705,189.65
TXN03706,221.17
TXN03707,173.96
TXN03708,263.5
TXN03709,443.89
TXN03710,395.75
TXN03711,287.74
TXN03712,492.27
TXN03713,175.38
TXN03714,193.72
TXN03715,475.09
TXN03716,464.11
TXN03717,409.91
TXN03718,405.2
TXN03719,234.49
TXN03720,180.87
TXN03721,450.91
TXN03722,177.9
TXN03723,385.47
TXN03724,345.01
TXN03725,288.92
TXN03726,473.08
TXN03727,428.46
TXN03728,368.22
TXN03729,108.05
TXN03730,258.38
TXN03731,424.22
TXN03732,301.51
TXN03733,392.09
TXN03734,148.02
TXN03735,261.34
TXN03736,100.04
TXN03737,296.03
TXN03738,295.52
TXN03739,351.68
TXN03740,353.16
TXN03741,301.7
TXN03742,443.83
TXN03743,158.52
TXN03744,380.62
TXN03745,290.44
TXN03746,176.14
TXN03747,440.78
TXN03748,269.97
TXN03749,118.96
TXN03750,472.79
TXN03751,282.26
TXN03752,332.42
TXN03753,425.18
TXN03754,389.89
TXN03755,447.06
TXN03756,438.22
TXN03757,264.77
TXN03758,327.69
TXN03759,362.94
TXN03760,498.31
TXN03761,301.3
TXN03762,230.36
TXN03763,233.99
TXN03764,104.45
TXN03765,451.78
TXN03766,122.1
TXN03767,357.03
TXN03768,210.98
TXN03769,245.52
TXN03770,118.55
TXN03771,381.7
TXN03772,340.24
TXN03773,162.83
TXN03774,343.92
TXN03775,489.21
TXN03776,495.84
TXN03777,409.36
TXN03778,110.88
TXN03779,132.68
TXN03780,471.63
TXN03781,344.86
TXN03782,384.27
TXN03783,375.89
TXN03784,159.03
TXN03785,242.28
TXN03786,279.46
TXN03787,163.34
TXN03788,215.86
TXN03789,195.04
TXN03790,233.03
TXN03791,221.72
TXN03792,131.36
TXN03793,240.49
TXN03794,299.95
TXN03795,127.08
TXN03796,276.83
TXN03797,181.32
TXN03798,320.46
TXN03799,408.26
TXN03800,390.04
TXN03801,415.37
TXN03802,165.84
TXN03803,420.62
TXN03804,226.29
TXN03805,136.22
TXN03806,451.71
TXN03807,414.61
TXN03808,438.98
TXN03809,284.14
TXN03810,113.72
TXN03811,302.41
TXN03812,300.33
TXN03813,102.86
TXN03814,231.73
TXN03815,226.17
TXN03816,180.19
TXN03817,320.25
TXN03818,100.89
TXN03819,178.32
TXN03820,256.75
TXN03821,347.44
TXN03822,290.89
TXN03823,274.95
TXN03824,186.77
TXN03825,347.69
TXN03826,248.38
TXN03827,407.77
TXN03828,396.3
TXN03829,489.5
TXN03830,239.68
TXN03831,419.0
TXN03832,440.82
TXN03833,263.5
TXN03834,266.16
TXN03835,172.67
TXN03836,411.79
TXN03837,313.89
TXN03838,227.03
TXN03839,319.0
TXN03840,321.12
TXN03841,412.55
TXN03842,431.18
TXN03843,173.26
TXN03844,446.02
TXN03845,308.28
TXN03846,233.44
TXN03847,279.92
TXN03848,450.97
TXN03849,322.7
TXN03850,162.24
TXN03851,215.51
TXN03852,484.16
TXN03853,329.4
TXN03854,224.07
TXN03855,189.08
TXN03856,141.37
TXN03857,196.53
TXN03858,448.32
TXN03859,270.44
TXN03860,176.89
TXN03861,114.14
TXN03862,482.96
TXN03863,248.79
TXN03864,186.3
TXN03865,263.2
TXN03866,204.32
TXN03867,468.53
TXN03868,181.68
TXN03869,444.14
TXN03870,411.35
TXN03871,405.18
TXN03872,471.55
TXN03873,269.35
TXN03874,164.75
TXN03875,314.29
TXN03876,270.23
TXN03877,366.68
TXN03878,118.37
TXN03879,259.64
TXN03880,292.3
TXN03881,498.27
TXN03882,239.96
TXN03883,242.29
TXN03884,413.86
TXN03885,394.01
TXN03886,401.36
TXN03887,230.86
TXN03888,140.19
TXN03889,101.2
TXN03890,477.38
TXN03891,402.89
TXN03892,367.64
TXN03893,276.77
TXN03894,460.08
TXN03895,152.34
TXN03896,490.89
TXN03897,217.47
TXN03898,171.53
TXN03899,375.38
TXN03900,421.23
TXN03901,313.28
TXN03902,345.94
TXN03903,300.88
TXN03904,125.88
TXN03905,351.27
TXN03906,464.78
TXN03907,422.37
TXN03908,311.44
TXN03909,160.5
TXN03910,237.04
TXN03911,301.54
TXN03912,402.43
TXN03913,413.67
TXN03914,351.71
TXN03915,118.59
TXN03916,108.51
TXN03917,215.25
TXN03918,145.66
TXN03919,417.19
TXN03920,134.26
TXN03921,123.71
TXN03922,286.77
TXN03923,479.99
TXN03924,405.09
TXN03925,331.94
TXN03926,146.78
TXN03927,251.59
TXN03928,309.2
TXN03929,147.55
TXN03930,406.61
TXN03931,428.86
TXN03932,134.4
TXN03933,354.08
TXN03934,351.87
TXN03935,487.68
TXN03936,135.73
TXN03937,359.16
TXN03938,106.66
TXN03939,210.2
TXN03940,365.43
TXN03941,242.52
TXN03942,116.84
TXN03943,448.67
TXN03944,224.76
TXN03945,320.8
TXN03946,113.57
TXN03947,356.29
TXN03948,334.86
TXN03949,152.05
TXN03950,291.02
TXN03951,262.46
TXN03952,456.73
TXN03953,349.19
TXN03954,114.86
TXN03955,360.33
TXN03956,224.07
TXN03957,415.85
TXN03958,349.53
TXN03959,232.81
TXN03960,359.65
TXN03961,395.64
TXN03962,440.92
TXN03963,359.79
TXN03964,302.48
TXN03965,116.29
TXN03966,371.1
TXN03967,415.4
TXN03968,257.5
TXN03969,324.97
TXN03970,261.38
TXN03971,294.9
TXN03972,448.33
TXN03973,221.76
TXN03974,230.08
TXN03975,303.99
TXN03976,397.52
TXN03977,293.81
TXN03978,309.59
TXN03979,188.37
TXN03980,239.79
TXN03981,412.94
TXN03982,409.12
TXN03983,448.47
TXN03984,367.15
TXN03985,204.25
TXN03986,358.76
TXN03987,448.79
TXN03988,345.03
TXN03989,431.92
TXN03990,262.79
TXN03991,380.94
TXN03992,368.48
TXN03993,114.09
TXN03994,116.25
TXN03995,113.95
TXN03996,242.79
TXN03997,336.68
TXN03998,479.25
TXN03999,319.51
TXN04000,209.29
TXN04001,489.16
TXN04002,460.88
TXN04003,320.05
TXN04004,404.24
TXN04005,419.61
TXN04006,266.85
TXN04007,352.79
TXN04008,436.87
TXN04009,141.8
TXN04010,104.1
TXN04011,330.14
TXN04012,143.8
TXN04013,275.01
TXN04014,325.85
TXN04015,300.78
TXN04016,279.13
TXN04017,129.41
TXN04018,429.85
TXN04019,480.96
TXN04020,300.43
TXN04021,146.28
TXN04022,259.2
TXN04023,262.51
TXN04024,313.32
TXN04025,324.38
TXN04026,189.15
TXN04027,107.13
TXN04028,443.17
TXN04029,318.23
TXN04030,251.89
TXN04031,143.43
TXN04032,172.25
TXN04033,138.37
TXN04034,121.86
TXN04035,252.41
TXN04036,230.21
TXN04037,470.99
TXN04038,254.02
TXN04039,161.39
TXN04040,275.68
TXN04041,144.68
TXN04042,446.43
TXN04043,187.61
TXN04044,143.2
TXN04045,276.55
TXN04046,337.4
TXN04047,280.97
TXN04048,168.89
TXN04049,446.77
TXN04050,414.65
TXN04051,477.64
TXN04052,333.6
TXN04053,471.15
TXN04054,416.71
TXN04055,355.55
TXN04056,476.73
TXN04057,295.31
TXN04058,245.54
TXN04059,322.15
TXN04060,352.35
TXN04061,359.02
TXN04062,346.76
TXN04063,280.54
TXN04064,286.5
TXN04065,192.62
TXN04066,188.19
TXN04067,403.38
TXN04068,409.6
TXN04069,137.62
TXN04070,269.72
TXN04071,457.52
TXN04072,169.0
TXN04073,475.13
TXN04074,430.79
TXN04075,206.02
TXN04076,463.29
TXN04077,200.99
TXN04078,135.03
TXN04079,266.96
TXN04080,114.76
TXN04081,205.96
TXN04082,406.42
TXN04083,247.99
TXN04084,272.06
TXN04085,213.57
TXN04086,238.0
TXN04087,363.84
TXN04088,395.94
TXN04089,157.37
TXN04090,461.17
TXN04091,265.63
TXN04092,338.43
TXN04093,391.36
TXN04094,247.64
TXN04095,134.52
TXN04096,369.27
TXN04097,329.34
TXN04098,453.39
TXN04099,434.09
TXN04100,472.81
TXN04101,427.12
TXN04102,323.08
TXN04103,201.72
TXN04104,302.39
TXN04105,431.4
TXN04106,154.01
TXN04107,341.18
TXN04108,424.23
TXN04109,423.19
TXN04110,277.7
TXN04111,337.69
TXN04112,472.36
TXN04113,394.38
TXN04114,224.98
TXN04115,169.45
TXN04116,290.09
TXN04117,266.76
TXN04118,382.01
TXN04119,294.34
TXN04120,363.96
TXN04121,148.43
TXN04122,274.62
TXN04123,437.94
TXN04124,457.42
TXN04125,101.36
TXN04126,168.14
TXN04127,377.52
TXN04128,176.13
TXN04129,176.51
TXN04130,161.97
TXN04131,241.29
TXN04132,254.15
TXN04133,322.79
TXN04134,157.35
TXN04135,477.86
TXN04136,387.95
TXN04137,432.45
TXN04138,183.13
TXN04139,202.33
TXN04140,149.15
TXN04141,375.17
TXN04142,237.87
TXN04143,436.99
TXN04144,330.26
TXN04145,240.63
TXN04146,471.89
TXN04147,448.29
TXN04148,351.37
TXN04149,409.09
TXN04150,446.51
TXN04151,235.71
TXN04152,247.12
TXN04153,461.05
TXN04154,301.33
TXN04155,124.7
TXN04156,461.9
TXN04157,358.89
TXN04158,310.24
TXN04159,168.77
TXN04160,105.3
TXN04161,162.54
TXN04162,128.73
TXN04163,256.52
TXN04164,182.21
TXN04165,113.05
TXN04166,365.58
TXN04167,362.63
TXN04168,184.76
TXN04169,311.8
TXN04170,142.13
TXN04171,413.21
TXN04172,160.58
TXN04173,287.94
TXN04174,280.52
TXN04175,197.54
TXN04176,451.36
TXN04177,150.15
TXN04178,278.86
TXN04179,388.4
TXN04180,275.59
TXN04181,273.77
TXN04182,345.76
TXN04183,464.61
TXN04184,417.4
TXN04185,443.97
TXN04186,332.25
TXN04187,437.81
TXN04188,404.93
TXN04189,314.97
TXN04190,278.54
TXN04191,382.55
TXN04192,401.03
TXN04193,333.43
